Distance (miles),Property URL 1,Property URL 2,Property 1 - Bedrooms,Property 1 - Bathrooms,Property 1 - Type,Property 1 - Rent (USD),Property 2 - Bedrooms,Property 2 - Bathrooms,Property 2 - Type,Property 2 - Rent (USD)
2.087837432,https://www.zillow.com/homedetails/220-Metcalf-St-Augusta-GA-30904/14946645_zpid/,https://www.zillow.com/homedetails/2804-Oakland-Ave-Augusta-GA-30909/14944976_zpid/,3,2,Single Family,1300,3,2,Single Family,1445
2.091039047,https://www.zillow.com/homedetails/2804-Oakland-Ave-Augusta-GA-30909/14944976_zpid/,https://www.zillow.com/homedetails/1014-Merry-St-Augusta-GA-30904/14951142_zpid/,3,2,Single Family,1445,3,1,Single Family,1250
2.092235803,https://www.zillow.com/homedetails/1129-Merry-St-Augusta-GA-30904/14951178_zpid/,https://www.zillow.com/homedetails/309-Lake-Ave-North-Augusta-SC-29841/2061725520_zpid/,2,1,Single Family,1050,2,2,Single Family,1075
2.103574137,https://www.zillow.com/homedetails/811-Ann-St-Augusta-GA-30904/14940606_zpid/,https://www.zillow.com/homedetails/1240-Holden-Dr-Augusta-GA-30904/2113440238_zpid/,2,2,Single Family,1350,2,1,Townhouse,1195
2.112007755,https://www.zillow.com/homedetails/2032-Edgar-St-Augusta-GA-30904/14942952_zpid/,https://www.zillow.com/homedetails/2804-Oakland-Ave-Augusta-GA-30909/14944976_zpid/,2,1,Single Family,900,3,2,Single Family,1445
2.118311532,https://www.zillow.com/homedetails/1912-Watkins-St-Augusta-GA-30904/14947376_zpid/,https://www.zillow.com/homedetails/2804-Oakland-Ave-Augusta-GA-30909/14944976_zpid/,3,1,Single Family,1300,3,2,Single Family,1445
2.121660031,https://www.zillow.com/homedetails/1129-Merry-St-Augusta-GA-30904/14951178_zpid/,https://www.zillow.com/homedetails/2804-Oakland-Ave-Augusta-GA-30909/14944976_zpid/,2,1,Single Family,1050,3,2,Single Family,1445
2.123953783,https://www.zillow.com/homedetails/2085-Heckle-St-Augusta-GA-30904/14947333_zpid/,https://www.zillow.com/homedetails/635-Park-Ave-North-Augusta-SC-29841/52166055_zpid/,3,1,Single Family,1235,2,1,Single Family,1295
2.12735231,https://www.zillow.com/homedetails/635-Park-Ave-North-Augusta-SC-29841/52166055_zpid/,https://www.zillow.com/homedetails/1014-Merry-St-Augusta-GA-30904/14951142_zpid/,2,1,Single Family,1295,3,1,Single Family,1250
2.129854171,https://www.zillow.com/homedetails/505-W-Buena-Vista-Ave-505-North-Augusta-SC-29841/2068610074_zpid/,https://www.zillow.com/homedetails/1205-Norman-St-North-Augusta-SC-29841/52169240_zpid/,2,2,Townhouse,1220,3,2,Single Family,1445
2.130861833,https://www.zillow.com/homedetails/4-Londonberry-Ln-Augusta-GA-30907/446915675_zpid/,https://www.zillow.com/homedetails/3020-Silverwood-Dr-Augusta-GA-30907/14935239_zpid/,2,2,Townhouse,1200,3,2,Single Family,1500
2.145059722,https://www.zillow.com/homedetails/1219-Oakdale-Rd-Augusta-GA-30904/14937259_zpid/,https://www.zillow.com/homedetails/2036-Ellis-St-Augusta-GA-30904/14946655_zpid/,3,2,Single Family,1500,3,2,Single Family,1300
2.145758291,https://www.zillow.com/homedetails/445-Pleasant-Home-Rd-Augusta-GA-30907/14938709_zpid/,https://www.zillow.com/homedetails/2209-Thicket-Ct-Augusta-GA-30907/14935427_zpid/,3,2,Townhouse,1325,2,2,Townhouse,1050
2.14589182,https://www.zillow.com/homedetails/317-East-Ave-North-Augusta-SC-29841/443402302_zpid/,https://www.zillow.com/homedetails/1014-Merry-St-Augusta-GA-30904/14951142_zpid/,2,1,Townhouse,1295,3,1,Single Family,1250
2.146067115,https://www.zillow.com/homedetails/505-W-Buena-Vista-Ave-505-North-Augusta-SC-29841/2068610074_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,2,2,Townhouse,1220,2,3,Single Family,1300
2.157010519,https://www.zillow.com/homedetails/2804-Oakland-Ave-Augusta-GA-30909/14944976_zpid/,https://www.zillow.com/homedetails/1004-Holden-St-Augusta-GA-30904/138792385_zpid/,3,2,Single Family,1445,2,2,Single Family,1395
2.160823385,https://www.zillow.com/homedetails/2029-Summer-Valley-Way-Augusta-GA-30909/81510625_zpid/,https://www.zillow.com/homedetails/811-Ann-St-Augusta-GA-30904/14940606_zpid/,2,2,Townhouse,1250,2,2,Single Family,1350
2.168812086,https://www.zillow.com/homedetails/635-Park-Ave-North-Augusta-SC-29841/52166055_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,2,1,Single Family,1295,2,3,Single Family,1300
2.169816807,https://www.zillow.com/homedetails/505-W-Buena-Vista-Ave-505-North-Augusta-SC-29841/2068610074_zpid/,https://www.zillow.com/homedetails/608-Carolina-Springs-Rd-North-Augusta-SC-29841/52169539_zpid/,2,2,Townhouse,1220,2,1,Single Family,935
2.172154937,https://www.zillow.com/homedetails/423-Alta-Vista-Ave-North-Augusta-SC-29841/296354012_zpid/,https://www.zillow.com/homedetails/1205-Norman-St-North-Augusta-SC-29841/52169240_zpid/,2,2,Single Family,1000,3,2,Single Family,1445
2.175341675,https://www.zillow.com/homedetails/2032-Edgar-St-Augusta-GA-30904/14942952_zpid/,https://www.zillow.com/homedetails/1704-Johns-Rd-Augusta-GA-30904/353210807_zpid/,2,1,Single Family,900,2,1,Single Family,1199
2.180785389,https://www.zillow.com/homedetails/1219-Oakdale-Rd-Augusta-GA-30904/14937259_zpid/,https://www.zillow.com/homedetails/220-Metcalf-St-Augusta-GA-30904/14946645_zpid/,3,2,Single Family,1500,3,2,Single Family,1300
2.183100517,https://www.zillow.com/homedetails/2029-Summer-Valley-Way-Augusta-GA-30909/81510625_zpid/,https://www.zillow.com/homedetails/39-Tiburon-Trl-Augusta-GA-30907/14935771_zpid/,2,2,Townhouse,1250,2,2,Townhouse,1225
2.203672647,https://www.zillow.com/homedetails/2209-Thicket-Ct-Augusta-GA-30907/14935427_zpid/,https://www.zillow.com/homedetails/2305-Greengate-Dr-2301-Augusta-GA-30907/2079858113_zpid/,2,2,Townhouse,1050,3,2,Townhouse,1250
2.207886622,https://www.zillow.com/homedetails/2029-Summer-Valley-Way-Augusta-GA-30909/81510625_zpid/,https://www.zillow.com/homedetails/518-2nd-Ave-Augusta-GA-30904/14945635_zpid/,2,2,Townhouse,1250,3,1,Single Family,1100
2.220578525,https://www.zillow.com/homedetails/1205-Norman-St-North-Augusta-SC-29841/52169240_zpid/,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,3,2,Single Family,1445,2,1,Single Family,950
2.222432493,https://www.zillow.com/homedetails/317-East-Ave-North-Augusta-SC-29841/443402302_zpid/,https://www.zillow.com/homedetails/1240-Holden-Dr-Augusta-GA-30904/2113440238_zpid/,2,1,Townhouse,1295,2,1,Townhouse,1195
2.227443764,https://www.zillow.com/homedetails/423-Alta-Vista-Ave-North-Augusta-SC-29841/296354012_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,2,2,Single Family,1000,2,3,Single Family,1300
2.232842154,https://www.zillow.com/homedetails/423-Alta-Vista-Ave-North-Augusta-SC-29841/296354012_zpid/,https://www.zillow.com/homedetails/608-Carolina-Springs-Rd-North-Augusta-SC-29841/52169539_zpid/,2,2,Single Family,1000,2,1,Single Family,935
2.24033665,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,2,1,Single Family,950,2,3,Single Family,1300
2.24110919,https://www.zillow.com/homedetails/2804-Oakland-Ave-Augusta-GA-30909/14944976_zpid/,https://www.zillow.com/homedetails/1240-Holden-Dr-Augusta-GA-30904/2113440238_zpid/,3,2,Single Family,1445,2,1,Townhouse,1195
2.251590285,https://www.zillow.com/homedetails/1129-Merry-St-Augusta-GA-30904/14951178_zpid/,https://www.zillow.com/homedetails/317-East-Ave-North-Augusta-SC-29841/443402302_zpid/,2,1,Single Family,1050,2,1,Townhouse,1295
2.259539587,https://www.zillow.com/homedetails/1129-Merry-St-Augusta-GA-30904/14951178_zpid/,https://www.zillow.com/homedetails/635-Park-Ave-North-Augusta-SC-29841/52166055_zpid/,2,1,Single Family,1050,2,1,Single Family,1295
2.263371934,https://www.zillow.com/homedetails/635-Park-Ave-North-Augusta-SC-29841/52166055_zpid/,https://www.zillow.com/homedetails/1240-Holden-Dr-Augusta-GA-30904/2113440238_zpid/,2,1,Single Family,1295,2,1,Townhouse,1195
2.263507076,https://www.zillow.com/homedetails/2085-Heckle-St-Augusta-GA-30904/14947333_zpid/,https://www.zillow.com/homedetails/317-East-Ave-North-Augusta-SC-29841/443402302_zpid/,3,1,Single Family,1235,2,1,Townhouse,1295
2.275407363,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,https://www.zillow.com/homedetails/608-Carolina-Springs-Rd-North-Augusta-SC-29841/52169539_zpid/,2,1,Single Family,950,2,1,Single Family,935
2.281678676,https://www.zillow.com/homedetails/2804-Oakland-Ave-Augusta-GA-30909/14944976_zpid/,https://www.zillow.com/homedetails/1743-Jenkins-St-Augusta-GA-30904/14948071_zpid/,3,2,Single Family,1445,2,1,Single Family,900
2.288440422,https://www.zillow.com/homedetails/2224-Queens-Way-Augusta-GA-30904/2068830396_zpid/,https://www.zillow.com/homedetails/811-Ann-St-Augusta-GA-30904/14940606_zpid/,2,1,Single Family,1050,2,2,Single Family,1350
2.313351748,https://www.zillow.com/homedetails/1219-Oakdale-Rd-Augusta-GA-30904/14937259_zpid/,https://www.zillow.com/homedetails/2507-N-View-Ave-1-2-Augusta-GA-30904/448389176_zpid/,3,2,Single Family,1500,3,1,Townhouse,1250
2.317243037,https://www.zillow.com/homedetails/811-Ann-St-Augusta-GA-30904/14940606_zpid/,https://www.zillow.com/homedetails/2113-Richmond-Ave-Augusta-GA-30904/14950791_zpid/,2,2,Single Family,1350,2,1,Single Family,1400
2.317361671,https://www.zillow.com/homedetails/1205-Norman-St-North-Augusta-SC-29841/52169240_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,3,2,Single Family,1445,2,3,Single Family,1300
2.319125946,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,https://www.zillow.com/homedetails/966-Meigs-St-Augusta-GA-30904/14950301_zpid/,2,1,Single Family,950,2,2,Single Family,1400
2.352838299,https://www.zillow.com/homedetails/1405-Anthony-Rd-B-Augusta-GA-30904/2062616433_zpid/,https://www.zillow.com/homedetails/811-Ann-St-Augusta-GA-30904/14940606_zpid/,2,2,Townhouse,1095,2,2,Single Family,1350
2.359672602,https://www.zillow.com/homedetails/1219-Oakdale-Rd-Augusta-GA-30904/14937259_zpid/,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,3,2,Single Family,1500,2,1,Single Family,950
2.361938681,https://www.zillow.com/homedetails/4-Londonberry-Ln-Augusta-GA-30907/446915675_zpid/,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,2,2,Townhouse,1200,2,2,Single Family,1350
2.367703995,https://www.zillow.com/homedetails/423-Alta-Vista-Ave-North-Augusta-SC-29841/296354012_zpid/,https://www.zillow.com/homedetails/966-Meigs-St-Augusta-GA-30904/14950301_zpid/,2,2,Single Family,1000,2,2,Single Family,1400
2.37570073,https://www.zillow.com/homedetails/2804-Oakland-Ave-Augusta-GA-30909/14944976_zpid/,https://www.zillow.com/homedetails/811-Ann-St-Augusta-GA-30904/14940606_zpid/,3,2,Single Family,1445,2,2,Single Family,1350
2.377626515,https://www.zillow.com/homedetails/811-Ann-St-Augusta-GA-30904/14940606_zpid/,https://www.zillow.com/homedetails/1406-Johns-Rd-Augusta-GA-30904/14950230_zpid/,2,2,Single Family,1350,2,1,Single Family,1250
2.380997485,https://www.zillow.com/homedetails/1219-Oakdale-Rd-Augusta-GA-30904/14937259_zpid/,https://www.zillow.com/homedetails/423-Alta-Vista-Ave-North-Augusta-SC-29841/296354012_zpid/,3,2,Single Family,1500,2,2,Single Family,1000
2.382317208,https://www.zillow.com/homedetails/505-W-Buena-Vista-Ave-505-North-Augusta-SC-29841/2068610074_zpid/,https://www.zillow.com/homedetails/966-Meigs-St-Augusta-GA-30904/14950301_zpid/,2,2,Townhouse,1220,2,2,Single Family,1400
2.397814998,https://www.zillow.com/homedetails/445-Pleasant-Home-Rd-Augusta-GA-30907/14938709_zpid/,https://www.zillow.com/homedetails/3020-Silverwood-Dr-Augusta-GA-30907/14935239_zpid/,3,2,Townhouse,1325,3,2,Single Family,1500
2.398850738,https://www.zillow.com/homedetails/2029-Summer-Valley-Way-Augusta-GA-30909/81510625_zpid/,https://www.zillow.com/homedetails/2804-Oakland-Ave-Augusta-GA-30909/14944976_zpid/,2,2,Townhouse,1250,3,2,Single Family,1445
2.434156245,https://www.zillow.com/homedetails/4005-Calypso-Dr-Augusta-GA-30907/402392765_zpid/,https://www.zillow.com/homedetails/34-Innisbrook-Dr-Augusta-GA-30907/14938673_zpid/,2,2,Single Family,1350,2,2,Townhouse,1350
2.454027065,https://www.zillow.com/homedetails/2305-Greengate-Dr-2301-Augusta-GA-30907/2079858113_zpid/,https://www.zillow.com/homedetails/3020-Silverwood-Dr-Augusta-GA-30907/14935239_zpid/,3,2,Townhouse,1250,3,2,Single Family,1500
2.462356877,https://www.zillow.com/homedetails/1219-Oakdale-Rd-Augusta-GA-30904/14937259_zpid/,https://www.zillow.com/homedetails/505-W-Buena-Vista-Ave-505-North-Augusta-SC-29841/2068610074_zpid/,3,2,Single Family,1500,2,2,Townhouse,1220
2.488681064,https://www.zillow.com/homedetails/1743-Jenkins-St-Augusta-GA-30904/14948071_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,2,1,Single Family,900,2,3,Single Family,1300
2.493439378,https://www.zillow.com/homedetails/1219-Oakdale-Rd-Augusta-GA-30904/14937259_zpid/,https://www.zillow.com/homedetails/2804-Oakland-Ave-Augusta-GA-30909/14944976_zpid/,3,2,Single Family,1500,3,2,Single Family,1445
2.500332095,https://www.zillow.com/homedetails/811-Ann-St-Augusta-GA-30904/14940606_zpid/,https://www.zillow.com/homedetails/1515-Whitney-St-Augusta-GA-30904/81514382_zpid/,2,2,Single Family,1350,2,1,Townhouse,850
2.504442671,https://www.zillow.com/homedetails/309-Lake-Ave-North-Augusta-SC-29841/2061725520_zpid/,https://www.zillow.com/homedetails/966-Meigs-St-Augusta-GA-30904/14950301_zpid/,2,2,Single Family,1075,2,2,Single Family,1400
2.507978385,https://www.zillow.com/homedetails/1219-Oakdale-Rd-Augusta-GA-30904/14937259_zpid/,https://www.zillow.com/homedetails/635-Park-Ave-North-Augusta-SC-29841/52166055_zpid/,3,2,Single Family,1500,2,1,Single Family,1295
2.51987872,https://www.zillow.com/homedetails/2029-Summer-Valley-Way-Augusta-GA-30909/81510625_zpid/,https://www.zillow.com/homedetails/2507-N-View-Ave-1-2-Augusta-GA-30904/448389176_zpid/,2,2,Townhouse,1250,3,1,Townhouse,1250
2.528315693,https://www.zillow.com/homedetails/1530-Whitney-St-A-Augusta-GA-30904/2072820864_zpid/,https://www.zillow.com/homedetails/811-Ann-St-Augusta-GA-30904/14940606_zpid/,2,1,Townhouse,900,2,2,Single Family,1350
2.534920753,https://www.zillow.com/homedetails/1219-Oakdale-Rd-Augusta-GA-30904/14937259_zpid/,https://www.zillow.com/homedetails/1912-Watkins-St-Augusta-GA-30904/14947376_zpid/,3,2,Single Family,1500,3,1,Single Family,1300
2.53727101,https://www.zillow.com/homedetails/518-2nd-Ave-Augusta-GA-30904/14945635_zpid/,https://www.zillow.com/homedetails/3708-River-Watch-Pkwy-Augusta-GA-30907/14212934_zpid/,3,1,Single Family,1100,3,2,Single Family,1500
2.547029474,https://www.zillow.com/homedetails/2507-N-View-Ave-1-2-Augusta-GA-30904/448389176_zpid/,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,3,1,Townhouse,1250,2,1,Single Family,950
2.561074825,https://www.zillow.com/homedetails/1219-Oakdale-Rd-Augusta-GA-30904/14937259_zpid/,https://www.zillow.com/homedetails/2085-Heckle-St-Augusta-GA-30904/14947333_zpid/,3,2,Single Family,1500,3,1,Single Family,1235
2.564117475,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,https://www.zillow.com/homedetails/2113-Richmond-Ave-Augusta-GA-30904/14950791_zpid/,2,1,Single Family,950,2,1,Single Family,1400
2.570239569,https://www.zillow.com/homedetails/1219-Oakdale-Rd-Augusta-GA-30904/14937259_zpid/,https://www.zillow.com/homedetails/1923-Fenwick-St-Augusta-GA-30904/14947382_zpid/,3,2,Single Family,1500,3,1,Single Family,1175
2.591082825,https://www.zillow.com/homedetails/2029-Summer-Valley-Way-Augusta-GA-30909/81510625_zpid/,https://www.zillow.com/homedetails/34-Innisbrook-Dr-Augusta-GA-30907/14938673_zpid/,2,2,Townhouse,1250,2,2,Townhouse,1350
2.595917263,https://www.zillow.com/homedetails/423-Alta-Vista-Ave-North-Augusta-SC-29841/296354012_zpid/,https://www.zillow.com/homedetails/2507-N-View-Ave-1-2-Augusta-GA-30904/448389176_zpid/,2,2,Single Family,1000,3,1,Townhouse,1250
2.603508188,https://www.zillow.com/homedetails/2029-Summer-Valley-Way-Augusta-GA-30909/81510625_zpid/,https://www.zillow.com/homedetails/4-Londonberry-Ln-Augusta-GA-30907/446915675_zpid/,2,2,Townhouse,1250,2,2,Townhouse,1200
2.608843119,https://www.zillow.com/homedetails/635-Park-Ave-North-Augusta-SC-29841/52166055_zpid/,https://www.zillow.com/homedetails/966-Meigs-St-Augusta-GA-30904/14950301_zpid/,2,1,Single Family,1295,2,2,Single Family,1400
2.609425258,https://www.zillow.com/homedetails/2032-Edgar-St-Augusta-GA-30904/14942952_zpid/,https://www.zillow.com/homedetails/3708-River-Watch-Pkwy-Augusta-GA-30907/14212934_zpid/,2,1,Single Family,900,3,2,Single Family,1500
2.61200997,https://www.zillow.com/homedetails/423-Alta-Vista-Ave-North-Augusta-SC-29841/296354012_zpid/,https://www.zillow.com/homedetails/2113-Richmond-Ave-Augusta-GA-30904/14950791_zpid/,2,2,Single Family,1000,2,1,Single Family,1400
2.618255436,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,https://www.zillow.com/homedetails/518-2nd-Ave-Augusta-GA-30904/14945635_zpid/,2,1,Single Family,950,3,1,Single Family,1100
2.621447303,https://www.zillow.com/homedetails/505-W-Buena-Vista-Ave-505-North-Augusta-SC-29841/2068610074_zpid/,https://www.zillow.com/homedetails/2113-Richmond-Ave-Augusta-GA-30904/14950791_zpid/,2,2,Townhouse,1220,2,1,Single Family,1400
2.636359998,https://www.zillow.com/homedetails/505-W-Buena-Vista-Ave-505-North-Augusta-SC-29841/2068610074_zpid/,https://www.zillow.com/homedetails/2507-N-View-Ave-1-2-Augusta-GA-30904/448389176_zpid/,2,2,Townhouse,1220,3,1,Townhouse,1250
2.650825236,https://www.zillow.com/homedetails/1240-Holden-Dr-Augusta-GA-30904/2113440238_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,2,1,Townhouse,1195,2,3,Single Family,1300
2.653502008,https://www.zillow.com/homedetails/1004-Holden-St-Augusta-GA-30904/138792385_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,2,2,Single Family,1395,2,3,Single Family,1300
2.661443766,https://www.zillow.com/homedetails/1912-Watkins-St-Augusta-GA-30904/14947376_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,3,1,Single Family,1300,2,3,Single Family,1300
2.665833012,https://www.zillow.com/homedetails/423-Alta-Vista-Ave-North-Augusta-SC-29841/296354012_zpid/,https://www.zillow.com/homedetails/518-2nd-Ave-Augusta-GA-30904/14945635_zpid/,2,2,Single Family,1000,3,1,Single Family,1100
2.69233279,https://www.zillow.com/homedetails/1923-Fenwick-St-Augusta-GA-30904/14947382_zpid/,https://www.zillow.com/homedetails/338-Bay-St-Augusta-GA-30901/81503861_zpid/,3,1,Single Family,1175,2,3,Single Family,1300
2.694853011,https://www.zillow.com/homedetails/2209-Thicket-Ct-Augusta-GA-30907/14935427_zpid/,https://www.zillow.com/homedetails/518-2nd-Ave-Augusta-GA-30904/14945635_zpid/,2,2,Townhouse,1050,3,1,Single Family,1100
2.703468857,https://www.zillow.com/homedetails/2209-Thicket-Ct-Augusta-GA-30907/14935427_zpid/,https://www.zillow.com/homedetails/2804-Oakland-Ave-Augusta-GA-30909/14944976_zpid/,2,2,Townhouse,1050,3,2,Single Family,1445
2.709962908,https://www.zillow.com/homedetails/2224-Queens-Way-Augusta-GA-30904/2068830396_zpid/,https://www.zillow.com/homedetails/612-W-Buena-Vista-Ave-North-Augusta-SC-29841/52164826_zpid/,2,1,Single Family,1050,2,1,Single Family,950
2.714345179,https://www.zillow.com/homedetails/317-East-Ave-North-Augusta-SC-29841/443402302_zpid/,https://www.zillow.com/homedetails/966-Meigs-St-Augusta-GA-30904/14950301_zpid/,2,1,Townhouse,1295,2,2,Single Family,1400
2.714579631,https://www.zillow.com/homedetails/505-W-Buena-Vista-Ave-505-North-Augusta-SC-29841/2068610074_zpid/,https://www.zillow.com/homedetails/518-2nd-Ave-Augusta-GA-30904/14945635_zpid/,2,2,Townhouse,1220,3,1,Single Family,1100
